2024, 238, 69.35684967, 15.93869781, 3792.50, 13, 1349.250, 155, 113, 60465.07, 40.54, -91, 3
2028, 239, 69.35717010, 15.93722153, 3814.00, 13, 1356.875, 155, 114, 60280.38, 41.30, -96, 3
2032, 240, 69.35758209, 15.93624306, 3835.00, 13, 1364.063, 155, 114, -1.00, 41.79, -92, 1
2036, 241, 69.35784912, 15.93484211, 3851.00, 12, 1370.000, 155, 115, 59912.46, 42.16, -97, 3
2040, 242, 69.35807800, -1.00000000, 3869.50, 13, 1374.875, 155, 115, -1.00, 42.35, -92, 0
2044, 243, 69.35842133, 15.93241310, 3890.00, 13, 1379.875, 155, 115, 59618.19, 42.51, -94, 3
2048, 244, 69.35874176, 15.93136215, 3907.00, 13, 1383.125, 155, 116, 59522.16, 42.72, -95, 3
2052, 245, 69.35910034, 15.92996788, 3918.50, 13, 1386.063, 155, 116, 59424.61, 42.41, -94, 3
2056, 246, 69.35942841, 15.92839050, 3931.00, 13, 1389.188, 155, 116, 59307.57, 42.18, -94, 3
2060, 247, 69.35984039, 15.92685127, 3944.00, 13, 1392.938, 155, 116, 59209.08, 42.06, -95, 3
2064, 248, 69.36013794, 15.92537975, 3961.50, 13, 1396.063, 155, 116, 59052.14, 41.70, -92, 3
2068, 249, 69.36054230, 15.92402840, 3987.50, 13, 1402.250, 155, 116, 58808.39, 41.39, -93, 3
2072, 250, 69.36086273, 15.92267513, 4009.00, 12, 1408.313, 155, 116, 58666.93, 40.99, -91, 3
2076, 251, 69.36112213, 15.92117691, 4021.50, 13, 1414.313, 155, 116, 58570.55, 41.00, -97, 3
2080, 252, 69.36138916, 15.91988373, 4034.50, 13, 1419.125, 155, 116, 58448.46, 40.61, -93, 3
2084, 253, 69.36173248, 15.91843510, 4049.50, 13, 1424.875, 154, 116, 58319.10, 40.35, -93, 3
2088, 254, 69.36205292, 15.91718960, 4064.00, 13, 1430.813, 154, 117, 58220.29, 39.80, -97, 3
2092, 255, 69.36241150, 15.91574287, 4079.00, 13, 2972.750, 155, 117, 58079.08, 39.55, -92, 1
2096, 256, 69.36280060, 15.91446209, 4103.00, 13, 1442.688, 155, 117, 57912.79, 39.08, -96, 3
2100, 257, 69.36302185, 15.91306019, 4124.00, 12, 1450.875, 155, 117, 57705.73, 38.98, -92, 3
